date,MU,FU,MU_raw,FU_raw
2013-08-01,-0.8245888257357691,1.4561261321952528,0.376134567650509,0.6707370162914296
2013-09-01,-0.8328962768567255,1.064863781723536,0.37510221770999275,0.6389568332249467
2013-10-01,-0.9287933758394206,0.9639488893582264,0.36318528157771385,0.6307600472330479
2013-11-01,-0.9575516732569607,0.8584619479379612,0.3596115468429462,0.6221918977409804
2013-12-01,-0.9111808076100529,0.7082023862467051,0.3653739593681927,0.6099871037650704
2014-01-01,-0.8816148479701839,0.3431433013345395,0.36904806063356504,0.5803352741561032
2014-02-01,-0.7185654392092862,0.014313982029766017,0.38930987680133133,0.5536261978738247
2014-03-01,-0.6532265641478369,0.45289113216768284,0.3974294050177454,0.5892495132870129
2014-04-01,-0.7714552492807677,0.1429427614284569,0.3827373684005929,0.5640740371611475
2014-05-01,-0.7525682017732034,-0.14968299442898234,0.3850844231213575,0.5403055859418943
2014-06-01,-0.8597616979039576,-0.36130596147260574,0.37176370684592147,0.5231165652614984
2014-07-01,-0.9167225864492942,-0.3869837504901437,0.36468529385915194,0.521030893499991
2014-08-01,-0.8468255136804985,-0.36772876942938837,0.37337125997132076,0.5225948743489398
2014-09-01,-0.9027740042056053,-0.3099619414950784,0.3664186556135453,0.5272869699842828
2014-10-01,-0.9081467555291353,-0.4592168369292991,0.3657509948077823,0.5151637797648569
2014-11-01,-1.0065021164287757,-0.4155793540667223,0.3535285755006063,0.5187082230067411
2014-12-01,-0.7375763729774869,-0.36013509778753167,0.3869474269886262,0.5232116683610241
2015-01-01,-0.17448784221706182,-0.2812962624816865,0.45692128572966745,0.5296153323367359
2015-02-01,0.3270598009633006,-0.110538306341021,0.5192475843818711,0.5434851030920007
2015-03-01,0.1770527890583756,0.004698750150745942,0.5006065201658663,0.5528452031551314
2015-04-01,-0.3108474598245827,-0.1953580700355021,0.4399761552586817,0.5365956397571908
2015-05-01,-0.3962329562126148,-0.2981053672640197,0.4293654744573498,0.5282500171549347
2015-06-01,-0.558032568929128,-0.2707233119381086,0.4092589678849446,0.5304741175058754
2015-07-01,-0.5858067038853226,-0.00580779198204733,0.40580753300408345,0.5519918119919558
2015-08-01,-0.44002580443821915,-0.0685957972183186,0.4239234268783163,0.5468918725309209
2015-09-01,-0.48490612311006964,0.062367959913808835,0.4183462415736255,0.5575293697798014
2015-10-01,-0.4806300051352785,-0.09455167692986347,0.41887762599860034,0.5447836129248279
2015-11-01,-0.7129838986663888,0.20727326215379796,0.39000348341586966,0.569299265418722
2015-12-01,-0.7054659659358684,0.36030186255397895,0.39093772152261935,0.5817289738464869
2016-01-01,-0.4565744912791826,0.028416694356811465,0.42186695544957753,0.5547716870294951
2016-02-01,-0.2615081098132187,0.15193244782489473,0.44610745525764917,0.5648042221100561
2016-03-01,-0.3375432080095198,0.011808582661700063,0.43665872929378674,0.5534226974591393
2016-04-01,-0.5099390162011068,-0.015529976215004026,0.41523545520639776,0.5512021300960184
2016-05-01,-0.5215206403765855,-0.10553323689187606,0.4137962304845723,0.5438916385615201
2016-06-01,-0.6171323155254069,-0.29795143194022805,0.4019147633876968,0.5282625205117351
2016-07-01,-0.6369623716503692,-0.3613440174419147,0.39945052291694677,0.5231134741752491
2016-08-01,-0.6700708085065086,-0.5076361677855694,0.39533620526146274,0.5112309321583502
2016-09-01,-0.7172164695960163,-0.6185351426000282,0.38947751049303064,0.5022231916557446
2016-10-01,-0.6048730389469014,-0.7980743133210697,0.4034381985860896,0.48764016902082924
2016-11-01,-0.5530442662274335,-0.6663760299053928,0.4098788540476667,0.4983373279768232
2016-12-01,-0.4360033914640165,-0.19556710164217803,0.4244232839023528,0.536578661219085
2017-01-01,-0.33638603130126615,-0.6087718602721799,0.4368025292738936,0.5030162117337937
2017-02-01,0.5844532225694435,-0.7819239996709432,0.5512333378477049,0.4889519740635668
2017-03-01,0.7051878879298455,-0.6389529469536902,0.5662367874964958,0.5005647607860412
2017-04-01,1.2003690554015354,-0.6989023184485766,0.6277719372483386,0.4956953886153452
2017-05-01,0.6013712452297296,-0.9620404641566291,0.5533357058824612,0.4743220608921574
2017-06-01,0.5537818760270881,-1.0797493594640875,0.5474218724153439,0.46476118636151453
2017-07-01,0.283745811537846,-1.1480714586691423,0.513865043605424,0.45921174155138833
2017-08-01,0.309832298406855,-1.3392292224594091,0.5171067579141082,0.4436850017040456
2017-09-01,-0.017699769027941004,-1.4868051021295927,0.4764050185466006,0.4316981891051301
2017-10-01,-0.1486791216812037,-1.565840171515929,0.46012848258488365,0.42527858606706187
2017-11-01,-0.30727053869777055,-1.27507889958345,0.4404206519230293,0.44889559506247645
2017-12-01,-0.18336087636536255,-1.177159995085161,0.4558186519444274,0.45684903271594174
2018-01-01,-0.1005693200237688,-1.283727984411774,0.46610698912752385,0.4481930753877102
2018-02-01,0.23482161779553107,-1.2588615626631467,0.5077853342259399,0.45021284405297274
2018-03-01,0.03817493485620826,-1.2925049541002211,0.48334845358958933,0.44748016829830706
2018-04-01,-0.044003139405763746,-1.4576915485953288,0.4731363525683654,0.43406292994952583
2018-05-01,0.03666981216917602,-1.3849027893524402,0.48316141507515165,0.4399751780642045
2018-06-01,0.12773673219880702,-0.8262874216266922,0.4944781147591775,0.4853485666068832
2018-07-01,0.006360169272122702,-0.864333966993018,0.4793948978141702,0.48225824581488436
2018-08-01,0.5762716807317436,-0.8228814757446373,0.5502166343960079,0.48562521367889444
2018-09-01,0.1468034782001367,-1.0580665976871553,0.4968475002438128,0.466522363070255
2018-10-01,0.027456348281698163,-1.1473696022830668,0.48201647678328585,0.45926874965454206
2018-11-01,0.011329029537153607,-1.0643615670004019,0.4800123679050984,0.46601105581840296
2018-12-01,-0.2226543697742613,-0.9432358953485829,0.4509357299756151,0.4758494571225524
2019-01-01,-0.2934899401784714,-0.2774376531514168,0.4421331386839552,0.5299287468800727
2019-02-01,-0.13289613185332821,-0.6753460800601492,0.4620898024136424,0.49760873797655863
2019-03-01,-0.31486681780163556,-0.8751573567831193,0.43947667787288563,0.48137911878281847
2019-04-01,-0.3683782908175809,-1.0551797590494343,0.43282691669095186,0.4667568457908121
2019-05-01,-0.4261610103595793,-1.180457581212357,0.42564637644900316,0.45658118713694995
2019-06-01,-0.44044984268687687,-0.8175243007700945,0.4238707325134137,0.4860603488285067
2019-07-01,-0.30553464336696695,-0.8012560736483051,0.44063636808137985,0.48738173136243634
2019-08-01,-0.40724214302596257,-0.9627914502755833,0.4279973853543972,0.4742610622391769
2019-09-01,-0.4548986374626251,-1.045029551554281,0.42207521037189333,0.4675812937653485
2019-10-01,-0.4576617377116405,-1.1232986707913248,0.421731845561655,0.4612239048297488
2019-11-01,-0.30400682516914007,-1.2216061452511122,0.4408262269204728,0.45323890568181396
2019-12-01,-0.2958191261445615,-1.2168814694255352,0.4418436955131758,0.4536226662518908
2020-01-01,-0.33741707630413226,-1.1125003281059584,0.43667440342254876,0.46210099741722066
2020-02-01,-0.004590817705981752,-1.1647890080501972,0.4780340410855737,0.45785386293333996
2020-03-01,0.17913811050204684,-1.162140143559981,0.5008656587917801,0.4580690162654096
